timestamps population node_ids
2626.805 v1 189
2279.124 v1 189
2265.128 v1 189
2250.107 v1 189
2240.502 v1 189
2233.349 v1 189
2226.536 v1 189
2219.607 v1 189
2211.709 v1 189
2199.883 v1 189
2187.802 v1 189
2170.682 v1 189
2153.428 v1 189
2142.178 v1 189
2129.49 v1 189
2119.19 v1 189
2294.229 v1 189
2086.504 v1 189
2321.498 v1 189
2360.713 v1 189
2612.21 v1 189
2592.55 v1 189
2578.509 v1 189
2568.019 v1 189
2555.016 v1 189
2530.958 v1 189
2502.575 v1 189
2484.212 v1 189
2476.247 v1 189
2469.1 v1 189
2462.473 v1 189
2455.934 v1 189
2447.341 v1 189
2437.972 v1 189
2402.317 v1 189
2340.295 v1 189
540.68 v1 190
1037.003 v1 189
1010.843 v1 189
1073.283 v1 188
1046.209 v1 188
1023.583 v1 188
957.56 v1 188
941.28 v1 188
850.403 v1 188
1101.012 v1 188
821.625 v1 188
707.457 v1 188
590.085 v1 188
540.743 v1 188
517.994 v1 188
498.6 v1 188
432.366 v1 188
773.279 v1 188
1160.913 v1 188
1208.161 v1 188
1284.846 v1 188
2050.778 v1 188
1982.615 v1 188
1946.338 v1 188
1850.526 v1 188
1810.794 v1 188
1762.679 v1 188
1726.443 v1 188
1674.963 v1 188
1607.612 v1 188
1578.161 v1 188
1559.35 v1 188
1491.809 v1 188
1432.642 v1 188
1376.162 v1 188
1323.384 v1 188
360.865 v1 188
325.221 v1 188
216.236 v1 188
136.839 v1 188
2474.108 v1 187
2462.265 v1 187
2450.025 v1 187
2437.903 v1 187
2353.452 v1 187
2328.847 v1 187
2272.528 v1 187
2233.632 v1 187
2223.913 v1 187
2214.276 v1 187
2194.823 v1 187
2180.846 v1 187
2148.678 v1 187
2126.332 v1 187
2112.274 v1 187
2529.696 v1 187
2087.592 v1 188
2561.695 v1 187
2610.905 v1 187
66.582 v1 188
2988.72 v1 187
2977.338 v1 187
2963.805 v1 187
2952.577 v1 187
2917.504 v1 187
2865.358 v1 187
2785.074 v1 187
2774.702 v1 187
2761.23 v1 187
2745.533 v1 187
2732.499 v1 187
2723.468 v1 187
2692.126 v1 187
2642.868 v1 187
2576.015 v1 187
1025.315 v1 189
2192.13 v1 188
2286.141 v1 188
723.343 v1 189
715.848 v1 189
708.541 v1 189
698.511 v1 189
685.807 v1 189
674.393 v1 189
733.066 v1 189
663.762 v1 189
637.837 v1 189
629.606 v1 189
620.703 v1 189
605.72 v1 189
595.604 v1 189
581.641 v1 189
649.84 v1 189
742.487 v1 189
753.761 v1 189
767.004 v1 189
996.652 v1 189
984.094 v1 189
973.335 v1 189
962.81 v1 189
949.486 v1 189
906.338 v1 189
881.779 v1 189
871.922 v1 189
861.205 v1 189
847.735 v1 189
836.846 v1 189
828.157 v1 189
807.518 v1 189
784.876 v1 189
775.372 v1 189
568.693 v1 189
556.411 v1 189
547.473 v1 189
539.997 v1 189
2916.27 v1 188
2860.037 v1 188
2780.29 v1 188
2768.487 v1 188
2722.952 v1 188
2684.83 v1 188
2640.462 v1 188
2573.507 v1 188
2559.406 v1 188
2535.327 v1 188
2461.119 v1 188
2439.793 v1 188
2426.093 v1 188
2385.349 v1 188
2347.27 v1 188
2947.248 v1 188
2224.625 v1 188
2961.346 v1 188
78.068 v1 189
532.827 v1 189
524.119 v1 189
514.719 v1 189
492.19 v1 189
373.451 v1 189
350.23 v1 189
330.023 v1 189
278.504 v1 189
264.417 v1 189
247.166 v1 189
231.119 v1 189
156.754 v1 189
137.683 v1 189
112.429 v1 189
92.681 v1 189
65.731 v1 189
560.071 v1 190
583.173 v1 190
605.638 v1 190
1529.798 v1 192
1511.91 v1 192
1501.243 v1 192
1490.641 v1 192
1475.848 v1 192
1463.744 v1 192
1576.533 v1 192
1449.311 v1 192
1424.932 v1 192
1413.751 v1 192
1392.903 v1 192
1381.526 v1 192
1371.244 v1 192
1347.08 v1 192
1439.548 v1 192
1588.488 v1 192
1600.464 v1 192
1609.306 v1 192
1859.071 v1 192
1841.337 v1 192
1805.981 v1 192
1785.426 v1 192
1770.448 v1 192
1758.336 v1 192
1738.961 v1 192
1728.244 v1 192
1719.067 v1 192
1702.465 v1 192
1688.777 v1 192
1674.259 v1 192
1655.971 v1 192
1630.137 v1 192
1618.065 v1 192
1331.799 v1 192
1306.515 v1 192
1291.656 v1 192
1280.664 v1 192
967.66 v1 192
956.215 v1 192
892.796 v1 192
877.39 v1 192
867.556 v1 192
854.504 v1 192
844.184 v1 192
832.165 v1 192
800.011 v1 192
779.436 v1 192
768.132 v1 192
748.735 v1 192
733.232 v1 192
720.981 v1 192
712.526 v1 192
981.208 v1 192
1869.237 v1 192
995.058 v1 192
1035.614 v1 192
1245.222 v1 192
1229.2 v1 192
1218.215 v1 192
1210.149 v1 192
1198.624 v1 192
1183.905 v1 192
1170.248 v1 192
1153.866 v1 192
1121.224 v1 192
1107.397 v1 192
1097.674 v1 192
1087.385 v1 192
1074.529 v1 192
1062.327 v1 192
1047.72 v1 192
1021.255 v1 192
699.422 v1 192
1881.745 v1 192
1927.176 v1 192
2784.793 v1 192
2775.62 v1 192
2760.347 v1 192
2748.372 v1 192
2737.681 v1 192
2727.078 v1 192
2797.233 v1 192
2699.925 v1 192
2655.598 v1 192
2644.794 v1 192
2633.639 v1 192
2617.972 v1 192
2607.609 v1 192
2594.366 v1 192
2678.462 v1 192
2849.009 v1 192
2864.763 v1 192
2874.511 v1 192
510.971 v1 193
454.698 v1 193
347.684 v1 193
292.024 v1 193
242.403 v1 193
138.793 v1 193
97.929 v1 193
65.417 v1 193
2993.64 v1 192
2983.564 v1 192
2973.945 v1 192
2964.857 v1 192
2953.633 v1 192
2919.798 v1 192
2902.327 v1 192
2578.603 v1 192
2568.549 v1 192
2555.604 v1 192
2486.013 v1 192
2146.08 v1 192
2134.251 v1 192
2122.599 v1 192
2113.499 v1 192
2099.843 v1 192
2087.225 v1 192
2075.49 v1 192
2056.175 v1 192
2037.803 v1 192
2011.972 v1 192
2003.826 v1 192
1994.037 v1 192
1984.433 v1 192
1964.186 v1 192
1949.357 v1 192
2160.692 v1 192
1901.451 v1 192
2179.682 v1 192
2214.001 v1 192
2474.94 v1 192
2466.024 v1 192
2458.008 v1 192
2449.033 v1 192
2439.377 v1 192
2403.568 v1 192
2371.552 v1 192
2348.197 v1 192
2329.871 v1 192
2314.25 v1 192
2286.35 v1 192
2265.597 v1 192
2239.853 v1 192
2230.717 v1 192
2222.376 v1 192
2197.799 v1 192
684.243 v1 192
672.794 v1 192
658.894 v1 192
1903.527 v1 190
1883.864 v1 190
1858.909 v1 190
1845.575 v1 190
1809.938 v1 190
1772.887 v1 190
1935.612 v1 190
1748.323 v1 190
1707.352 v1 190
1694.665 v1 190
1672.908 v1 190
1623.03 v1 190
1606.003 v1 190
1588.532 v1 190
1724.992 v1 190
1954.747 v1 190
1974.323 v1 190
1987.944 v1 190
2462.377 v1 190
2448.93 v1 190
2436.832 v1 190
2403.162 v1 190
2361.333 v1 190
2320.312 v1 190
2268.136 v1 190
2229.62 v1 190
2217.369 v1 190
2199.572 v1 190
2177.405 v1 190
2140.708 v1 190
2112.664 v1 190
2056.956 v1 190
2009.299 v1 190
1571.675 v1 190
1517.265 v1 190
1494.08 v1 190
1476.769 v1 190
1001.909 v1 190
969.422 v1 190
958.92 v1 190
943.997 v1 190
865.955 v1 190
835.271 v1 190
822.003 v1 190
792.606 v1 190
770.783 v1 190
749.191 v1 190
711.933 v1 190
701.122 v1 190
677.796 v1 190
664.797 v1 190
633.648 v1 190
1025.024 v1 190
2475.808 v1 190
1042.353 v1 190
1085.799 v1 190
1466.351 v1 190
1447.925 v1 190
1436.889 v1 190
1419.571 v1 190
1384.017 v1 190
1350.489 v1 190
1316.947 v1 190
1280.83 v1 190
1266.177 v1 190
1235.087 v1 190
1215.936 v1 190
1204.782 v1 190
1179.407 v1 190
1162.515 v1 190
1142.137 v1 190
1060.563 v1 190
2531.938 v1 190
2564.014 v1 190
2578.64 v1 190
248.791 v1 192
231.065 v1 192
159.114 v1 192
139.319 v1 192
111.17 v1 192
94.637 v1 192
76.627 v1 192
63.46 v1 192
2950.066 v1 191
2727.659 v1 191
2609.044 v1 191
2561.444 v1 191
2445.269 v1 191
2430.48 v1 191
2387.549 v1 191
266.96 v1 192
2217.073 v1 191
282.068 v1 192
357.822 v1 192
646.752 v1 192
636.594 v1 192
627.327 v1 192
615.058 v1 192
601.923 v1 192
592.264 v1 192
581.814 v1 192
568.822 v1 192
553.497 v1 192
542.789 v1 192
533.804 v1 192
525.056 v1 192
514.942 v1 192
493.789 v1 192
443.56 v1 192
330.921 v1 192
539.26 v1 193
2117.999 v1 191
1981.442 v1 191
2965.641 v1 190
2955.67 v1 190
2943.448 v1 190
2919.766 v1 190
2897.928 v1 190
2860.389 v1 190
2782.597 v1 190
2771.768 v1 190
2752.547 v1 190
2733.984 v1 190
2721.69 v1 190
2704.075 v1 190
2678.834 v1 190
2646.255 v1 190
2611.127 v1 190
2979.574 v1 190
2087.874 v1 191
2993.081 v1 190
229.495 v1 191
1941.15 v1 191
1843.77 v1 191
1603.011 v1 191
1569.826 v1 191
1440.78 v1 191
1377.544 v1 191
1340.027 v1 191
1210.108 v1 191
1100.699 v1 191
1047.715 v1 191
951.549 v1 191
829.065 v1 191
513.189 v1 191
432.941 v1 191
325.856 v1 191
139.722 v1 191
2629.933 v1 159
153.462 v1 179
116.52 v1 179
2755.756 v1 165
2741.683 v1 165
2726.169 v1 165
2692.92 v1 165
2675.107 v1 165
2651.206 v1 165
2772.594 v1 165
2639.358 v1 165
2609.979 v1 165
2594.748 v1 165
2578.497 v1 165
2567.693 v1 165
2557.018 v1 165
2533.049 v1 165
2624.564 v1 165
2781.247 v1 165
2790.133 v1 165
2847.116 v1 165
525.723 v1 166
507.353 v1 166
332.562 v1 166
257.544 v1 166
230.53 v1 166
75.58 v1 166
59.155 v1 166
2995.968 v1 165
2978.055 v1 165
2966.563 v1 165
2955.305 v1 165
2942.287 v1 165
2907.117 v1 165
2883.26 v1 165
2866.091 v1 165
2486.089 v1 165
2472.747 v1 165
2461.986 v1 165
2452.756 v1 165
2062.7 v1 165
2050.681 v1 165
2021.588 v1 165
2007.714 v1 165
1997.833 v1 165
1987.607 v1 165
1975.151 v1 165
1955.399 v1 165
1932.089 v1 165
1909.829 v1 165
1882.709 v1 165
1867.411 v1 165
1857.503 v1 165
1845.074 v1 165
1821.97 v1 165
2082.763 v1 165
543.081 v1 166
2097.339 v1 165
2126.524 v1 165
2442.531 v1 165
2429.035 v1 165
2394.863 v1 165
2346.745 v1 165
2326.972 v1 165
2305.668 v1 165
2281.823 v1 165
2263.67 v1 165
2235.694 v1 165
2226.199 v1 165
2215.471 v1 165
2198.731 v1 165
2181.282 v1 165
2150.692 v1 165
2139.695 v1 165
2116.014 v1 165
1800.575 v1 165
559.983 v1 166
634.678 v1 166
2872.811 v1 166
2790.956 v1 166
2778.708 v1 166
2765.195 v1 166
2737.356 v1 166
2722.742 v1 166
2957.003 v1 166
2639.284 v1 166
2559.02 v1 166
2531.123 v1 166
2464.18 v1 166
2441.879 v1 166
2328.331 v1 166
2286.833 v1 166
2573.216 v1 166
2971.61 v1 166
2997.542 v1 166
70.248 v1 167
688.791 v1 167
670.615 v1 167
636.082 v1 167
596.671 v1 167
573.022 v1 167
536.277 v1 167
522.109 v1 167
507.942 v1 167
476.572 v1 167
362.525 v1 167
327.524 v1 167
267.043 v1 167
237.299 v1 167
137.42 v1 167
108.867 v1 167
2227.586 v1 166
2217.172 v1 166
2121.483 v1 166
2087.201 v1 166
1272.888 v1 166
1226.285 v1 166
1204.435 v1 166
1092.864 v1 166
1062.558 v1 166
1046.4 v1 166
1030.103 v1 166
1012.088 v1 166
983.606 v1 166
960.629 v1 166
877.099 v1 166
849.114 v1 166
825.839 v1 166
766.854 v1 166
711.192 v1 166
1289.97 v1 166
590.469 v1 166
1352.496 v1 166
1488.24 v1 166
2053.643 v1 166
2011.042 v1 166
1994.59 v1 166
1981.387 v1 166
1951.154 v1 166
1856.995 v1 166
1797.001 v1 166
1763.726 v1 166
1752.064 v1 166
1723.531 v1 166
1694.267 v1 166
1609.982 v1 166
1588.39 v1 166
1572.253 v1 166
1502.132 v1 166
1380.946 v1 166
708.807 v1 167
1777.021 v1 165
1751.27 v1 165
2937.306 v1 164
2910.046 v1 164
2872.14 v1 164
2786.843 v1 164
2778.332 v1 164
2768.931 v1 164
2949.06 v1 164
2752.764 v1 164
2722.579 v1 164
2692.504 v1 164
2647.821 v1 164
2633.62 v1 164
2612.252 v1 164
2588.623 v1 164
2735.572 v1 164
2960.717 v1 164
2970.205 v1 164
2993.063 v1 164
537.017 v1 165
525.965 v1 165
515.612 v1 165
497.701 v1 165
383.875 v1 165
347.835 v1 165
321.316 v1 165
265.89 v1 165
249.487 v1 165
231.445 v1 165
160.618 v1 165
135.637 v1 165
102.89 v1 165
80.187 v1 165
65.925 v1 165
2573.354 v1 164
2560.136 v1 164
2531.554 v1 164
2473.815 v1 164
1996.648 v1 164
1985.348 v1 164
1974.139 v1 164
1952.84 v1 164
1930.684 v1 164
1879.533 v1 164
1863.074 v1 164
1844.825 v1 164
1813.185 v1 164
1788.067 v1 164
1765.661 v1 164
1752.845 v1 164
1727.325 v1 164
1710.337 v1 164
1696.833 v1 164
2008.561 v1 164
544.864 v1 165
2052.899 v1 164
2115.043 v1 164
2455.695 v1 164
2441.77 v1 164
2426.17 v1 164
2399.629 v1 164
2336.422 v1 164
2319.915 v1 164
2288.206 v1 164
2268.207 v1 164
2237.829 v1 164
2225.851 v1 164
2214.535 v1 164
2193.683 v1 164
2175.574 v1 164
2146.566 v1 164
2129.503 v1 164
2077.074 v1 164
1762.889 v1 165
554.342 v1 165
577.258 v1 165
1422.35 v1 165
1413.091 v1 165
1394.732 v1 165
1379.712 v1 165
1365.541 v1 165
1343.524 v1 165
1434.737 v1 165
1326.658 v1 165
1284.975 v1 165
1269.632 v1 165
1242.821 v1 165
1227.726 v1 165
1216.848 v1 165
1207.184 v1 165
1301.576 v1 165
1445.419 v1 165
1462.059 v1 165
1482.814 v1 165
1731.551 v1 165
1721.285 v1 165
1707.308 v1 165
1696.459 v1 165
1680.321 v1 165
1664.958 v1 165
1645.402 v1 165
1620.561 v1 165
1608.983 v1 165
1597.823 v1 165
1584.023 v1 165
1568.469 v1 165
1519.914 v1 165
1505.139 v1 165
1494.476 v1 165
1188.301 v1 165
1174.807 v1 165
1161.204 v1 165
1120.569 v1 165
782.448 v1 165
771.714 v1 165
757.877 v1 165
729.181 v1 165
714.784 v1 165
703.239 v1 165
683.506 v1 165
671.306 v1 165
656.613 v1 165
642.236 v1 165
632.356 v1 165
620.71 v1 165
608.088 v1 165
596.579 v1 165
587.138 v1 165
809.105 v1 165
566.171 v1 165
829.277 v1 165
852.361 v1 165
1104.979 v1 165
1092.648 v1 165
1079.985 v1 165
1064.426 v1 165
1054.551 v1 165
1044.115 v1 165
1030.936 v1 165
1013.245 v1 165
994.643 v1 165
980.283 v1 165
965.701 v1 165
954.615 v1 165
934.034 v1 165
896.32 v1 165
869.184 v1 165
839.963 v1 165
1671.785 v1 164
721.017 v1 167
774.998 v1 167
764.44 v1 169
745.019 v1 169
722.468 v1 169
709.507 v1 169
690.119 v1 169
669.599 v1 169
779.826 v1 169
635.0 v1 169
589.189 v1 169
548.089 v1 169
535.244 v1 169
520.752 v1 169
505.289 v1 169
477.976 v1 169
621.381 v1 169
831.59 v1 169
863.595 v1 169
949.763 v1 169
1278.777 v1 169
1262.308 v1 169
1234.986 v1 169
1223.834 v1 169
1211.738 v1 169
1196.197 v1 169
1165.978 v1 169
1096.44 v1 169
1073.462 v1 169
1057.819 v1 169
1038.713 v1 169
1017.625 v1 169
991.319 v1 169
973.775 v1 169
963.056 v1 169
363.884 v1 169
338.775 v1 169
285.891 v1 169
264.144 v1 169
2657.696 v1 168
2635.61 v1 168
2608.886 v1 168
2575.876 v1 168
2560.378 v1 168
2539.655 v1 168
2516.871 v1 168
2464.305 v1 168
2452.445 v1 168
2441.521 v1 168
2426.513 v1 168
2339.905 v1 168
2321.583 v1 168
2281.651 v1 168
2262.465 v1 168
2691.705 v1 168
1315.863 v1 169
2712.191 v1 168
2732.363 v1 168
238.3 v1 169
159.607 v1 169
135.522 v1 169
101.867 v1 169
62.921 v1 169
2995.435 v1 168
2978.027 v1 168
2964.162 v1 168
2955.013 v1 168
2942.513 v1 168
2911.74 v1 168
2787.383 v1 168
2776.587 v1 168
2762.247 v1 168
2745.146 v1 168
2724.32 v1 168
2239.439 v1 168
1369.958 v1 169
1424.409 v1 169
2757.244 v1 169
2741.539 v1 169
2728.616 v1 169
2714.863 v1 169
2692.977 v1 169
2651.457 v1 169
2775.127 v1 169
2630.606 v1 169
2575.632 v1 169
2557.755 v1 169
2479.257 v1 169
2465.987 v1 169
2455.809 v1 169
2444.794 v1 169
2604.961 v1 169
2783.778 v1 169
2863.637 v1 169
2899.339 v1 169
335.353 v1 170
290.331 v1 170
267.896 v1 170
248.285 v1 170
231.209 v1 170
146.653 v1 170
122.147 v1 170
98.32 v1 170
75.794 v1 170
63.654 v1 170
2990.914 v1 169
2978.819 v1 169
2964.262 v1 169
2953.931 v1 169
2938.181 v1 169
2435.018 v1 169
2356.059 v1 169
2326.961 v1 169
2291.229 v1 169
1759.626 v1 169
1739.078 v1 169
1725.717 v1 169
1710.558 v1 169
1697.579 v1 169
1678.357 v1 169
1639.257 v1 169
1616.765 v1 169
1597.144 v1 169
1569.395 v1 169
1509.346 v1 169
1498.522 v1 169
1478.957 v1 169
1452.456 v1 169
1440.485 v1 169
1776.541 v1 169
1392.465 v1 169
1818.388 v1 169
1870.352 v1 169
2264.455 v1 169
2238.556 v1 169
2228.015 v1 169
2218.145 v1 169
2182.622 v1 169
2147.881 v1 169
2131.924 v1 169
2115.879 v1 169
2088.281 v1 169
2059.782 v1 169
2037.874 v1 169
2006.653 v1 169
1993.258 v1 169
1980.874 v1 169
1946.684 v1 169
1848.04 v1 169
753.852 v1 167
2222.084 v1 168
2193.607 v1 168
2472.528 v1 167
2458.231 v1 167
2447.383 v1 167
2433.007 v1 167
2351.264 v1 167
2322.263 v1 167
2525.012 v1 167
2245.747 v1 167
2218.509 v1 167
2194.505 v1 167
2119.346 v1 167
2087.022 v1 167
2058.811 v1 167
2002.378 v1 167
2228.588 v1 167
2561.972 v1 167
2581.792 v1 167
2628.233 v1 167
139.138 v1 168
97.756 v1 168
73.478 v1 168
59.318 v1 168
2990.066 v1 167
2969.398 v1 167
2955.773 v1 167
2916.87 v1 167
2860.885 v1 167
2783.588 v1 167
2767.951 v1 167
2747.853 v1 167
2730.703 v1 167
2715.335 v1 167
2679.576 v1 167
1986.875 v1 167
1968.479 v1 167
1945.397 v1 167
1870.225 v1 167
1332.106 v1 167
1285.876 v1 167
1234.029 v1 167
1216.848 v1 167
1203.331 v1 167
1178.929 v1 167
1091.464 v1 167
1064.317 v1 167
1030.054 v1 167
978.654 v1 167
964.017 v1 167
952.094 v1 167
874.061 v1 167
845.032 v1 167
827.094 v1 167
1380.172 v1 167
157.387 v1 168
1420.31 v1 167
1452.303 v1 167
1851.399 v1 167
1810.987 v1 167
1783.461 v1 167
1758.392 v1 167
1734.508 v1 167
1720.885 v1 167
1698.455 v1 167
1679.761 v1 167
1610.272 v1 167
1590.512 v1 167
1565.612 v1 167
1514.42 v1 167
1501.004 v1 167
1490.826 v1 167
1472.723 v1 167
1438.471 v1 167
2211.401 v1 168
228.065 v1 168
269.492 v1 168
1671.777 v1 168
1613.917 v1 168
1579.13 v1 168
1508.136 v1 168
1497.46 v1 168
1482.667 v1 168
1686.649 v1 168
1466.636 v1 168
1433.827 v1 168
1411.478 v1 168
1378.558 v1 168
1343.355 v1 168
1298.548 v1 168
1286.766 v1 168
1445.883 v1 168
1702.096 v1 168
1718.034 v1 168
1727.683 v1 168
2181.32 v1 168
2155.889 v1 168
2117.585 v1 168
2058.443 v1 168
2046.764 v1 168
2012.779 v1 168
2003.282 v1 168
1990.184 v1 168
1978.874 v1 168
1961.467 v1 168
1944.587 v1 168
1850.217 v1 168
1784.729 v1 168
1764.154 v1 168
1751.446 v1 168
1273.963 v1 168
1250.387 v1 168
1230.504 v1 168
1216.814 v1 168
717.518 v1 168
705.847 v1 168
682.596 v1 168
662.829 v1 168
626.423 v1 168
598.859 v1 168
580.545 v1 168
546.217 v1 168
536.47 v1 168
524.413 v1 168
514.021 v1 168
493.13 v1 168
361.07 v1 168
330.459 v1 168
292.07 v1 168
735.836 v1 168
250.927 v1 168
750.587 v1 168
778.809 v1 168
1207.017 v1 168
1193.207 v1 168
1178.838 v1 168
1165.458 v1 168
1090.219 v1 168
1062.789 v1 168
1046.077 v1 168
1030.072 v1 168
1008.519 v1 168
990.486 v1 168
976.386 v1 168
964.924 v1 168
953.902 v1 168
844.716 v1 168
826.726 v1 168
767.217 v1 168
1614.507 v1 164
1602.835 v1 164
1586.656 v1 164
1624.845 v1 161
1611.585 v1 161
1598.498 v1 161
1584.319 v1 161
1572.159 v1 161
1505.858 v1 161
1650.864 v1 161
1489.515 v1 161
1461.175 v1 161
1444.15 v1 161
1432.267 v1 161
1418.025 v1 161
1395.688 v1 161
1381.539 v1 161
1475.37 v1 161
1668.163 v1 161
1681.503 v1 161
1703.285 v1 161
2004.97 v1 161
1988.662 v1 161
1977.589 v1 161
1956.607 v1 161
1932.187 v1 161
1902.878 v1 161
1875.574 v1 161
1861.358 v1 161
1847.823 v1 161
1810.59 v1 161
1790.284 v1 161
1770.166 v1 161
1754.514 v1 161
1731.631 v1 161
1719.431 v1 161
1363.147 v1 161
1339.502 v1 161
1318.774 v1 161
1298.615 v1 161
974.407 v1 161
962.207 v1 161
948.865 v1 161
911.366 v1 161
884.631 v1 161
867.568 v1 161
852.649 v1 161
834.377 v1 161
812.705 v1 161
790.708 v1 161
772.472 v1 161
756.957 v1 161
731.066 v1 161
715.727 v1 161
705.446 v1 161
993.225 v1 161
2015.804 v1 161
1016.153 v1 161
1043.008 v1 161
1285.2 v1 161
1268.488 v1 161
1243.599 v1 161
1229.306 v1 161
1219.411 v1 161
1209.702 v1 161
1195.679 v1 161
1177.714 v1 161
1164.046 v1 161
1112.744 v1 161
1101.051 v1 161
1088.898 v1 161
1075.661 v1 161
1063.637 v1 161
1053.409 v1 161
1029.406 v1 161
689.182 v1 161
2042.894 v1 161
2077.012 v1 161
229.616 v1 162
143.219 v1 162
112.4 v1 162
77.424 v1 162
59.704 v1 162
2988.548 v1 161
247.261 v1 162
2975.765 v1 161
2955.886 v1 161
2940.509 v1 161
2909.92 v1 161
2881.304 v1 161
2866.53 v1 161
2839.115 v1 161
2965.375 v1 161
272.327 v1 162
326.18 v1 162
362.189 v1 162
680.32 v1 162
668.479 v1 162
649.208 v1 162
637.137 v1 162
628.166 v1 162
618.739 v1 162
603.922 v1 162
591.809 v1 162
578.461 v1 162
561.108 v1 162
548.817 v1 162
540.046 v1 162
530.773 v1 162
519.936 v1 162
508.661 v1 162
2786.711 v1 161
2777.467 v1 161
2766.104 v1 161
2748.769 v1 161
2313.892 v1 161
2295.777 v1 161
2278.994 v1 161
2263.979 v1 161
2238.85 v1 161
2222.649 v1 161
2211.87 v1 161
2193.758 v1 161
2178.438 v1 161
2153.804 v1 161
2143.033 v1 161
2131.395 v1 161
2119.347 v1 161
2106.992 v1 161
2088.206 v1 161
2332.99 v1 161
2056.082 v1 161
2352.476 v1 161
2443.878 v1 161
2733.281 v1 161
2720.373 v1 161
2694.239 v1 161
2672.468 v1 161
2647.079 v1 161
2631.87 v1 161
2612.822 v1 161
2596.068 v1 161
2578.288 v1 161
2567.294 v1 161
2552.907 v1 161
2526.898 v1 161
2475.172 v1 161
2464.667 v1 161
2454.16 v1 161
2430.369 v1 161
695.715 v1 162
676.906 v1 161
646.402 v1 161
1156.149 v1 160
1114.24 v1 160
1092.29 v1 160
1072.93 v1 160
1058.643 v1 160
1041.299 v1 160
1182.631 v1 160
1029.07 v1 160
981.113 v1 160
968.026 v1 160
955.851 v1 160
868.881 v1 160
847.241 v1 160
831.952 v1 160
1014.003 v1 160
1212.209 v1 160
1228.346 v1 160
1245.102 v1 160
1615.574 v1 160
1600.768 v1 160
1581.734 v1 160
1559.893 v1 160
1521.378 v1 160
1503.849 v1 160
1486.789 v1 160
1466.181 v1 160
1438.329 v1 160
1413.573 v1 160
1382.863 v1 160
1367.78 v1 160
1333.861 v1 160
1289.854 v1 160
1271.997 v1 160
818.615 v1 160
788.863 v1 160
771.926 v1 160
750.306 v1 160
135.184 v1 160
86.147 v1 160
61.932 v1 160
2996.441 v1 159
2983.898 v1 159
2964.129 v1 159
2953.661 v1 159
2871.514 v1 159
2792.795 v1 159
2778.614 v1 159
2766.64 v1 159
2746.044 v1 159
2729.438 v1 159
2717.218 v1 159
2690.556 v1 159
158.687 v1 160
1657.378 v1 160
228.257 v1 160
270.645 v1 160
713.995 v1 160
695.165 v1 160
671.773 v1 160
643.411 v1 160
632.869 v1 160
617.855 v1 160
594.885 v1 160
580.88 v1 160
561.573 v1 160
543.028 v1 160
533.286 v1 160
518.809 v1 160
502.252 v1 160
454.921 v1 160
334.018 v1 160
248.32 v1 160
664.769 v1 161
1680.693 v1 160
1722.369 v1 160
129.389 v1 161
102.668 v1 161
82.058 v1 161
67.041 v1 161
2978.541 v1 160
2959.075 v1 160
148.981 v1 161
2941.625 v1 160
2862.434 v1 160
2837.862 v1 160
2787.223 v1 160
2778.65 v1 160
2766.62 v1 160
2748.312 v1 160
2911.254 v1 160
230.446 v1 161
255.225 v1 161
272.848 v1 161
634.757 v1 161
621.352 v1 161
606.999 v1 161
593.028 v1 161
579.584 v1 161
566.694 v1 161
555.611 v1 161
546.428 v1 161
537.978 v1 161
529.166 v1 161
519.101 v1 161
505.516 v1 161
365.775 v1 161
343.185 v1 161
304.449 v1 161
2732.983 v1 160
2717.824 v1 160
2681.663 v1 160
2645.571 v1 160
2126.063 v1 160
2114.523 v1 160
2088.779 v1 160
2074.245 v1 160
2047.646 v1 160
2000.531 v1 160
1985.143 v1 160
1971.781 v1 160
1943.138 v1 160
1897.538 v1 160
1865.854 v1 160
1849.619 v1 160
1793.143 v1 160
1773.614 v1 160
1755.44 v1 160
2143.976 v1 160
1701.527 v1 160
2172.82 v1 160
2217.853 v1 160
2624.779 v1 160
2606.192 v1 160
2575.893 v1 160
2561.941 v1 160
2482.158 v1 160
2462.383 v1 160
2448.048 v1 160
2436.658 v1 160
2390.146 v1 160
2341.221 v1 160
2320.7 v1 160
2285.443 v1 160
2256.301 v1 160
2237.381 v1 160
2227.109 v1 160
2191.845 v1 160
707.838 v1 162
717.722 v1 162
732.561 v1 162
2101.284 v1 163
2079.667 v1 163
2049.721 v1 163
2010.093 v1 163
1997.446 v1 163
1985.324 v1 163
2119.146 v1 163
1966.348 v1 163
1931.58 v1 163
1899.651 v1 163
1867.364 v1 163
1854.456 v1 163
1826.124 v1 163
1791.022 v1 163
1950.721 v1 163
2135.888 v1 163
2162.561 v1 163
2186.084 v1 163
2569.759 v1 163
2552.53 v1 163
2474.072 v1 163
2464.093 v1 163
2452.759 v1 163
2439.845 v1 163
2405.346 v1 163
2384.34 v1 163
2343.389 v1 163
2307.804 v1 163
2281.275 v1 163
2262.438 v1 163
2233.22 v1 163
2221.822 v1 163
2209.127 v1 163
1761.584 v1 163
1748.869 v1 163
1725.744 v1 163
1707.375 v1 163
1234.878 v1 163
1217.161 v1 163
1202.272 v1 163
1181.73 v1 163
1164.543 v1 163
1117.648 v1 163
1094.162 v1 163
1077.476 v1 163
1058.71 v1 163
1042.756 v1 163
1027.636 v1 163
1003.706 v1 163
966.083 v1 163
957.386 v1 163
