timestamps population node_ids
1712.018 v1 231
1723.178 v1 231
1731.854 v1 231
1748.722 v1 231
1761.643 v1 231
1772.312 v1 231
1787.019 v1 231
1812.919 v1 231
1850.715 v1 231
1863.378 v1 231
1877.947 v1 231
1941.291 v1 231
2504.726 v1 231
2532.663 v1 231
2560.551 v1 231
588.11 v1 232
622.28 v1 232
638.27 v1 232
666.715 v1 232
706.047 v1 232
768.46 v1 232
825.744 v1 232
847.729 v1 232
866.455 v1 232
878.435 v1 232
956.99 v1 232
969.287 v1 232
1007.468 v1 232
1039.791 v1 232
1069.781 v1 232
1096.824 v1 232
1120.348 v1 232
1162.567 v1 232
1179.692 v1 232
1203.393 v1 232
1226.98 v1 232
1284.211 v1 232
1337.424 v1 232
1368.658 v1 232
1380.154 v1 232
1416.052 v1 232
1442.441 v1 232
539.739 v1 232
520.601 v1 232
502.104 v1 232
361.581 v1 232
2576.858 v1 231
2598.016 v1 231
2625.215 v1 231
2648.099 v1 231
2667.978 v1 231
2690.236 v1 231
2714.19 v1 231
2730.159 v1 231
2744.879 v1 231
2758.549 v1 231
2771.942 v1 231
2779.934 v1 231
2788.009 v1 231
1417.576 v1 231
2798.69 v1 231
2867.045 v1 231
2892.061 v1 231
2914.316 v1 231
2947.729 v1 231
2959.996 v1 231
2969.111 v1 231
2980.137 v1 231
2990.621 v1 231
58.276 v1 232
78.347 v1 232
147.555 v1 232
233.423 v1 232
262.118 v1 232
2833.86 v1 231
1055.768 v1 230
1384.946 v1 231
1339.126 v1 231
2120.816 v1 230
2140.227 v1 230
2168.678 v1 230
2190.659 v1 230
2223.189 v1 230
2236.308 v1 230
2259.462 v1 230
2312.612 v1 230
2348.595 v1 230
2390.889 v1 230
2437.136 v1 230
2451.756 v1 230
2468.403 v1 230
2505.282 v1 230
2552.449 v1 230
2571.851 v1 230
2610.431 v1 230
2651.131 v1 230
2693.125 v1 230
2719.959 v1 230
2752.339 v1 230
2774.836 v1 230
2786.146 v1 230
2855.759 v1 230
2897.663 v1 230
2918.749 v1 230
2949.71 v1 230
2088.606 v1 230
2967.566 v1 230
2043.48 v1 230
1983.283 v1 230
1106.571 v1 230
1160.532 v1 230
1199.763 v1 230
1218.184 v1 230
1231.534 v1 230
1255.766 v1 230
1318.376 v1 230
1366.632 v1 230
1382.028 v1 230
1416.169 v1 230
1436.306 v1 230
1451.487 v1 230
1487.029 v1 230
1501.408 v1 230
1514.943 v1 230
1566.905 v1 230
1587.042 v1 230
1615.109 v1 230
1678.739 v1 230
1701.748 v1 230
1727.179 v1 230
1758.336 v1 230
1773.191 v1 230
1839.614 v1 230
1860.507 v1 230
1898.449 v1 230
1942.717 v1 230
2001.528 v1 230
2994.276 v1 230
60.698 v1 231
74.931 v1 231
838.037 v1 231
856.493 v1 231
872.444 v1 231
899.08 v1 231
926.123 v1 231
959.711 v1 231
967.672 v1 231
976.525 v1 231
988.17 v1 231
1007.83 v1 231
1029.173 v1 231
1048.84 v1 231
1063.41 v1 231
1080.134 v1 231
1094.128 v1 231
1113.488 v1 231
1136.588 v1 231
1167.505 v1 231
1180.127 v1 231
1199.378 v1 231
1213.921 v1 231
1223.271 v1 231
1231.23 v1 231
1240.999 v1 231
1254.554 v1 231
1269.561 v1 231
1286.521 v1 231
826.188 v1 231
793.003 v1 231
774.969 v1 231
762.168 v1 231
97.135 v1 231
141.077 v1 231
166.867 v1 231
233.854 v1 231
255.632 v1 231
289.231 v1 231
344.963 v1 231
500.521 v1 231
518.842 v1 231
528.944 v1 231
538.826 v1 231
548.184 v1 231
558.689 v1 231
1371.523 v1 231
572.701 v1 231
597.177 v1 231
611.685 v1 231
627.077 v1 231
636.727 v1 231
645.6 v1 231
661.031 v1 231
673.018 v1 231
686.238 v1 231
703.207 v1 231
714.006 v1 231
723.681 v1 231
737.327 v1 231
748.776 v1 231
585.568 v1 231
864.449 v1 228
842.439 v1 228
826.186 v1 228
1068.354 v1 225
1093.202 v1 225
1117.302 v1 225
1155.159 v1 225
1171.622 v1 225
1199.316 v1 225
1213.783 v1 225
1229.393 v1 225
1245.848 v1 225
1278.645 v1 225
1315.41 v1 225
1343.251 v1 225
1373.275 v1 225
1383.035 v1 225
1417.657 v1 225
1439.504 v1 225
1451.689 v1 225
1477.728 v1 225
1497.838 v1 225
1508.916 v1 225
1568.199 v1 225
1582.835 v1 225
1604.453 v1 225
1623.944 v1 225
1658.75 v1 225
1675.978 v1 225
1697.15 v1 225
1053.789 v1 225
1724.313 v1 225
1033.031 v1 225
977.344 v1 225
162.972 v1 225
229.956 v1 225
247.04 v1 225
326.885 v1 225
355.348 v1 225
499.355 v1 225
519.723 v1 225
534.647 v1 225
547.388 v1 225
568.844 v1 225
590.262 v1 225
617.131 v1 225
634.253 v1 225
650.16 v1 225
668.48 v1 225
683.907 v1 225
704.577 v1 225
714.408 v1 225
747.083 v1 225
772.949 v1 225
819.515 v1 225
832.372 v1 225
845.697 v1 225
869.473 v1 225
917.777 v1 225
954.029 v1 225
965.098 v1 225
994.542 v1 225
1740.706 v1 225
1757.323 v1 225
1767.961 v1 225
2604.948 v1 225
2628.88 v1 225
2650.498 v1 225
2686.635 v1 225
2725.578 v1 225
2747.055 v1 225
2772.446 v1 225
2785.212 v1 225
2798.713 v1 225
2841.028 v1 225
2861.247 v1 225
2877.509 v1 225
2936.713 v1 225
2956.483 v1 225
2970.581 v1 225
2985.44 v1 225
2999.081 v1 225
62.36 v1 226
104.38 v1 226
247.521 v1 226
375.119 v1 226
479.067 v1 226
513.634 v1 226
531.529 v1 226
552.728 v1 226
601.78 v1 226
634.164 v1 226
2576.365 v1 225
2562.586 v1 225
2536.061 v1 225
2497.792 v1 225
1789.73 v1 225
1842.6 v1 225
1855.164 v1 225
1868.324 v1 225
1911.276 v1 225
1938.214 v1 225
1959.589 v1 225
1982.752 v1 225
1995.86 v1 225
2007.319 v1 225
2043.535 v1 225
2084.662 v1 225
2113.251 v1 225
135.504 v1 225
2124.834 v1 225
2167.134 v1 225
2195.23 v1 225
2220.586 v1 225
2235.022 v1 225
2265.174 v1 225
2318.877 v1 225
2337.497 v1 225
2360.181 v1 225
2403.839 v1 225
2437.182 v1 225
2448.925 v1 225
2461.967 v1 225
2475.152 v1 225
2140.064 v1 225
669.184 v1 226
77.743 v1 225
2980.666 v1 224
789.438 v1 224
818.842 v1 224
832.433 v1 224
850.607 v1 224
873.884 v1 224
947.819 v1 224
965.373 v1 224
981.697 v1 224
1018.608 v1 224
1035.421 v1 224
1057.226 v1 224
1070.422 v1 224
1087.923 v1 224
1104.652 v1 224
1125.231 v1 224
1174.06 v1 224
1202.053 v1 224
1218.753 v1 224
1233.661 v1 224
1271.105 v1 224
1289.438 v1 224
1321.576 v1 224
1342.915 v1 224
1369.82 v1 224
1380.994 v1 224
1414.125 v1 224
1441.243 v1 224
769.382 v1 224
1470.148 v1 224
749.225 v1 224
708.636 v1 224
2745.592 v1 223
2765.493 v1 223
2778.834 v1 223
2790.125 v1 223
2851.62 v1 223
2905.675 v1 223
2947.894 v1 223
2965.64 v1 223
2981.574 v1 223
65.142 v1 224
83.274 v1 224
125.556 v1 224
171.573 v1 224
244.18 v1 224
266.646 v1 224
344.019 v1 224
487.625 v1 224
511.67 v1 224
523.018 v1 224
535.015 v1 224
546.254 v1 224
566.513 v1 224
588.777 v1 224
613.536 v1 224
628.586 v1 224
645.27 v1 224
673.578 v1 224
721.149 v1 224
1500.963 v1 224
1534.914 v1 224
1567.658 v1 224
2298.288 v1 224
2323.74 v1 224
2342.98 v1 224
2373.768 v1 224
2409.824 v1 224
2445.42 v1 224
2462.032 v1 224
2477.193 v1 224
2527.585 v1 224
2556.018 v1 224
2572.386 v1 224
2587.754 v1 224
2608.979 v1 224
2634.942 v1 224
2660.248 v1 224
2696.259 v1 224
2737.003 v1 224
2761.187 v1 224
2775.081 v1 224
2782.953 v1 224
2791.599 v1 224
2812.587 v1 224
2849.549 v1 224
2864.563 v1 224
2876.736 v1 224
2946.86 v1 224
2966.909 v1 224
2262.48 v1 224
2243.247 v1 224
2233.232 v1 224
2221.33 v1 224
1579.315 v1 224
1598.47 v1 224
1609.616 v1 224
1623.697 v1 224
1643.051 v1 224
1667.344 v1 224
1705.003 v1 224
1728.18 v1 224
1756.285 v1 224
1769.636 v1 224
1784.151 v1 224
1799.719 v1 224
1845.838 v1 224
64.287 v1 225
1856.98 v1 224
1894.446 v1 224
1928.013 v1 224
1950.027 v1 224
1975.541 v1 224
1989.33 v1 224
2006.097 v1 224
2053.939 v1 224
2081.469 v1 224
2104.455 v1 224
2119.806 v1 224
2138.274 v1 224
2167.136 v1 224
2201.171 v1 224
1868.201 v1 224
714.031 v1 226
747.124 v1 226
771.631 v1 226
1875.729 v1 227
1892.22 v1 227
1910.588 v1 227
1933.362 v1 227
1953.569 v1 227
1975.663 v1 227
1986.638 v1 227
1997.065 v1 227
2005.349 v1 227
2013.534 v1 227
2049.767 v1 227
2065.25 v1 227
2083.096 v1 227
2103.672 v1 227
2116.92 v1 227
2127.11 v1 227
2137.208 v1 227
2146.15 v1 227
2157.232 v1 227
2176.145 v1 227
2202.031 v1 227
2219.83 v1 227
2228.7 v1 227
2236.427 v1 227
2244.626 v1 227
2257.232 v1 227
2270.798 v1 227
1864.537 v1 227
2286.969 v1 227
1855.102 v1 227
1794.35 v1 227
1384.456 v1 227
1397.059 v1 227
1419.781 v1 227
1434.935 v1 227
1444.894 v1 227
1458.541 v1 227
1474.486 v1 227
1488.56 v1 227
1500.41 v1 227
1510.275 v1 227
1538.091 v1 227
1574.321 v1 227
1587.21 v1 227
1601.262 v1 227
1610.294 v1 227
1618.546 v1 227
1629.385 v1 227
1645.153 v1 227
1666.974 v1 227
1680.188 v1 227
1695.649 v1 227
1708.072 v1 227
1722.754 v1 227
1734.733 v1 227
1755.953 v1 227
1768.738 v1 227
1780.34 v1 227
1842.317 v1 227
2308.34 v1 227
2331.137 v1 227
2349.666 v1 227
2968.115 v1 227
2977.346 v1 227
2988.177 v1 227
60.094 v1 228
74.102 v1 228
123.654 v1 228
152.587 v1 228
232.534 v1 228
252.307 v1 228
330.01 v1 228
493.398 v1 228
518.788 v1 228
533.032 v1 228
544.829 v1 228
559.022 v1 228
590.815 v1 228
617.845 v1 228
632.379 v1 228
643.085 v1 228
666.961 v1 228
679.941 v1 228
699.781 v1 228
712.251 v1 228
722.791 v1 228
745.006 v1 228
768.55 v1 228
786.771 v1 228
2957.548 v1 227
2944.066 v1 227
2914.31 v1 227
2890.862 v1 227
2378.195 v1 227
2437.434 v1 227
2446.329 v1 227
2455.282 v1 227
2464.014 v1 227
2472.593 v1 227
2482.35 v1 227
2524.696 v1 227
2543.002 v1 227
2562.895 v1 227
2575.231 v1 227
2588.417 v1 227
2608.134 v1 227
1374.194 v1 227
2625.85 v1 227
2657.739 v1 227
2687.294 v1 227
2719.517 v1 227
2736.98 v1 227
2755.373 v1 227
2771.078 v1 227
2780.18 v1 227
2788.42 v1 227
2798.397 v1 227
2826.056 v1 227
2851.89 v1 227
2863.792 v1 227
2872.821 v1 227
2644.621 v1 227
1350.408 v1 227
1336.139 v1 227
1309.836 v1 227
2002.566 v1 226
2083.154 v1 226
2130.139 v1 226
2148.762 v1 226
2178.714 v1 226
2203.563 v1 226
2225.419 v1 226
2244.018 v1 226
2330.086 v1 226
2401.262 v1 226
2429.75 v1 226
2445.353 v1 226
2461.21 v1 226
2475.844 v1 226
2562.672 v1 226
2608.092 v1 226
2642.524 v1 226
2692.534 v1 226
2732.953 v1 226
2778.9 v1 226
2861.601 v1 226
2897.226 v1 226
2947.355 v1 226
2962.062 v1 226
2979.994 v1 226
63.456 v1 227
77.534 v1 227
1982.383 v1 226
1958.168 v1 226
1917.935 v1 226
1875.999 v1 226
846.887 v1 226
869.037 v1 226
900.192 v1 226
950.16 v1 226
964.687 v1 226
1050.323 v1 226
1083.749 v1 226
1108.092 v1 226
1157.545 v1 226
1177.245 v1 226
1200.674 v1 226
1224.609 v1 226
1250.479 v1 226
96.879 v1 227
1278.512 v1 226
1387.486 v1 226
1423.339 v1 226
1444.043 v1 226
1474.896 v1 226
1505.455 v1 226
1585.209 v1 226
1608.671 v1 226
1657.767 v1 226
1675.301 v1 226
1701.086 v1 226
1723.777 v1 226
1755.269 v1 226
1853.579 v1 226
1364.637 v1 226
1477.153 v1 232
144.979 v1 227
232.739 v1 227
877.312 v1 227
891.734 v1 227
915.712 v1 227
949.908 v1 227
965.349 v1 227
975.153 v1 227
986.109 v1 227
1013.726 v1 227
1032.15 v1 227
1048.145 v1 227
1063.687 v1 227
1078.38 v1 227
1089.662 v1 227
1100.643 v1 227
1110.825 v1 227
1123.091 v1 227
1149.345 v1 227
1163.605 v1 227
1178.736 v1 227
1195.135 v1 227
1208.77 v1 227
1218.386 v1 227
1229.163 v1 227
1239.607 v1 227
1250.946 v1 227
1272.04 v1 227
1288.042 v1 227
867.133 v1 227
856.635 v1 227
844.932 v1 227
834.017 v1 227
250.757 v1 227
270.347 v1 227
333.738 v1 227
368.269 v1 227
480.008 v1 227
509.347 v1 227
520.953 v1 227
531.666 v1 227
541.329 v1 227
551.792 v1 227
566.49 v1 227
580.165 v1 227
593.674 v1 227
173.277 v1 227
605.814 v1 227
631.771 v1 227
640.21 v1 227
652.716 v1 227
668.538 v1 227
681.086 v1 227
699.284 v1 227
713.535 v1 227
724.866 v1 227
744.153 v1 227
760.532 v1 227
772.924 v1 227
791.134 v1 227
822.476 v1 227
621.015 v1 227
1499.879 v1 232
1572.478 v1 232
1601.638 v1 232
2622.293 v1 237
2645.576 v1 237
2726.462 v1 237
2743.212 v1 237
2762.928 v1 237
2773.7 v1 237
2780.883 v1 237
2787.711 v1 237
2796.866 v1 237
2819.781 v1 237
2852.407 v1 237
2867.264 v1 237
2895.597 v1 237
2955.195 v1 237
2975.431 v1 237
2989.606 v1 237
57.678 v1 238
73.756 v1 238
107.083 v1 238
140.592 v1 238
235.339 v1 238
259.073 v1 238
286.542 v1 238
334.673 v1 238
361.724 v1 238
486.224 v1 238
519.762 v1 238
2605.461 v1 237
533.953 v1 238
2584.394 v1 237
2562.352 v1 237
2004.462 v1 237
2013.007 v1 237
2032.429 v1 237
2050.319 v1 237
2061.99 v1 237
2082.875 v1 237
2096.65 v1 237
2114.821 v1 237
2128.394 v1 237
2144.904 v1 237
2180.044 v1 237
2218.025 v1 237
2230.096 v1 237
2240.556 v1 237
2257.121 v1 237
2273.947 v1 237
2294.407 v1 237
2318.336 v1 237
2333.913 v1 237
2353.784 v1 237
2442.222 v1 237
2455.295 v1 237
2465.331 v1 237
2476.044 v1 237
2487.035 v1 237
2528.067 v1 237
2548.033 v1 237
2573.375 v1 237
543.787 v1 238
565.135 v1 238
585.456 v1 238
1242.552 v1 238
1269.363 v1 238
1284.5 v1 238
1312.748 v1 238
1339.583 v1 238
1355.005 v1 238
1374.51 v1 238
1384.402 v1 238
1415.086 v1 238
1436.422 v1 238
1460.585 v1 238
1480.106 v1 238
1500.594 v1 238
1512.681 v1 238
1564.235 v1 238
1584.628 v1 238
1606.154 v1 238
1623.825 v1 238
1643.442 v1 238
1661.585 v1 238
1680.173 v1 238
1699.99 v1 238
1716.583 v1 238
1728.227 v1 238
1746.218 v1 238
1759.797 v1 238
1775.074 v1 238
1229.749 v1 238
1218.05 v1 238
1199.255 v1 238
1179.485 v1 238
600.699 v1 238
620.774 v1 238
632.015 v1 238
643.531 v1 238
664.63 v1 238
683.294 v1 238
708.195 v1 238
718.521 v1 238
747.836 v1 238
764.061 v1 238
773.424 v1 238
788.606 v1 238
810.187 v1 238
1993.788 v1 237
830.37 v1 238
860.02 v1 238
874.486 v1 238
896.717 v1 238
956.933 v1 238
967.498 v1 238
980.927 v1 238
1017.473 v1 238
1037.431 v1 238
1057.621 v1 238
1074.331 v1 238
1095.189 v1 238
1112.626 v1 238
1154.252 v1 238
845.335 v1 238
1796.923 v1 238
1977.699 v1 237
1896.508 v1 237
2862.322 v1 236
2914.058 v1 236
2941.045 v1 236
2955.411 v1 236
2966.073 v1 236
2976.793 v1 236
2988.191 v1 236
2999.417 v1 236
65.137 v1 237
80.409 v1 237
103.636 v1 237
137.414 v1 237
160.708 v1 237
240.999 v1 237
266.926 v1 237
290.576 v1 237
340.015 v1 237
507.696 v1 237
521.339 v1 237
532.213 v1 237
540.818 v1 237
549.963 v1 237
560.451 v1 237
573.078 v1 237
585.247 v1 237
596.886 v1 237
609.908 v1 237
2787.122 v1 236
626.242 v1 237
2775.537 v1 236
2732.048 v1 236
2008.48 v1 236
2057.698 v1 236
2110.074 v1 236
2121.426 v1 236
2140.507 v1 236
2154.617 v1 236
2188.15 v1 236
2207.061 v1 236
2222.155 v1 236
2233.377 v1 236
2247.221 v1 236
2269.211 v1 236
2322.497 v1 236
2345.841 v1 236
2436.907 v1 236
2447.048 v1 236
2457.364 v1 236
2467.256 v1 236
2476.934 v1 236
2517.452 v1 236
2564.431 v1 236
2584.756 v1 236
2605.118 v1 236
2626.118 v1 236
2646.051 v1 236
2677.94 v1 236
2712.845 v1 236
2757.831 v1 236
637.253 v1 237
654.282 v1 237
684.697 v1 237
1341.929 v1 237
1370.88 v1 237
1384.526 v1 237
1415.361 v1 237
1440.75 v1 237
1463.814 v1 237
1485.536 v1 237
1500.654 v1 237
1510.894 v1 237
1525.131 v1 237
1553.588 v1 237
1571.604 v1 237
1585.647 v1 237
1602.687 v1 237
1612.625 v1 237
1626.755 v1 237
1674.604 v1 237
1706.637 v1 237
1728.232 v1 237
1750.663 v1 237
1760.675 v1 237
1770.746 v1 237
1786.542 v1 237
1802.094 v1 237
1846.642 v1 237
1861.726 v1 237
1872.482 v1 237
1315.805 v1 237
1293.927 v1 237
1281.236 v1 237
1263.912 v1 237
708.297 v1 237
720.679 v1 237
739.313 v1 237
762.732 v1 237
773.909 v1 237
800.732 v1 237
825.848 v1 237
834.586 v1 237
847.979 v1 237
864.809 v1 237
876.129 v1 237
956.798 v1 237
973.248 v1 237
1945.626 v1 237
987.304 v1 237
1035.476 v1 237
1047.021 v1 237
1059.743 v1 237
1069.13 v1 237
1081.293 v1 237
1092.986 v1 237
1104.163 v1 237
1118.507 v1 237
1169.202 v1 237
1194.651 v1 237
1212.753 v1 237
1227.781 v1 237
1243.167 v1 237
1010.72 v1 237
1847.779 v1 238
1867.4 v1 238
1901.866 v1 238
2327.409 v1 239
2348.488 v1 239
2400.672 v1 239
2437.517 v1 239
2448.851 v1 239
2459.652 v1 239
2469.314 v1 239
2477.904 v1 239
2490.067 v1 239
2531.818 v1 239
2558.049 v1 239
2575.342 v1 239
2591.004 v1 239
2611.394 v1 239
2635.206 v1 239
2650.058 v1 239
2682.972 v1 239
2714.251 v1 239
2733.968 v1 239
2749.707 v1 239
2768.909 v1 239
2780.557 v1 239
2788.798 v1 239
2801.321 v1 239
2837.246 v1 239
2864.315 v1 239
2876.348 v1 239
2310.931 v1 239
2914.303 v1 239
2265.198 v1 239
2236.428 v1 239
1724.603 v1 239
1734.906 v1 239
1750.112 v1 239
1762.241 v1 239
1779.982 v1 239
1805.407 v1 239
1851.459 v1 239
1865.533 v1 239
1895.239 v1 239
1940.422 v1 239
1955.566 v1 239
1979.151 v1 239
1990.205 v1 239
2001.975 v1 239
2012.092 v1 239
2038.52 v1 239
2056.841 v1 239
2081.297 v1 239
2096.789 v1 239
2115.386 v1 239
2127.947 v1 239
2142.355 v1 239
2157.038 v1 239
2183.309 v1 239
2206.074 v1 239
2220.056 v1 239
2228.368 v1 239
2246.228 v1 239
2952.271 v1 239
2965.257 v1 239
2975.658 v1 239
818.409 v1 240
827.096 v1 240
835.015 v1 240
849.98 v1 240
870.659 v1 240
908.153 v1 240
926.874 v1 240
950.247 v1 240
957.334 v1 240
963.727 v1 240
971.133 v1 240
979.518 v1 240
1020.695 v1 240
1033.501 v1 240
1042.894 v1 240
1055.727 v1 240
1066.287 v1 240
1081.417 v1 240
1092.149 v1 240
1103.509 v1 240
1115.109 v1 240
1145.175 v1 240
1162.507 v1 240
1175.315 v1 240
1191.152 v1 240
1202.394 v1 240
1211.66 v1 240
796.991 v1 240
783.403 v1 240
774.58 v1 240
765.892 v1 240
2987.727 v1 239
2999.366 v1 239
63.691 v1 240
77.297 v1 240
137.393 v1 240
234.468 v1 240
258.554 v1 240
329.577 v1 240
512.631 v1 240
522.028 v1 240
532.082 v1 240
539.468 v1 240
546.636 v1 240
1704.307 v1 239
560.791 v1 240
588.618 v1 240
616.307 v1 240
626.969 v1 240
637.126 v1 240
650.868 v1 240
667.038 v1 240
679.155 v1 240
692.416 v1 240
706.026 v1 240
713.61 v1 240
721.601 v1 240
737.527 v1 240
749.433 v1 240
573.542 v1 240
1688.73 v1 239
1672.609 v1 239
1658.065 v1 239
2642.356 v1 238
2657.073 v1 238
2688.439 v1 238
2723.176 v1 238
2737.904 v1 238
2755.175 v1 238
2774.802 v1 238
2783.143 v1 238
2797.369 v1 238
2828.148 v1 238
2855.026 v1 238
2871.697 v1 238
2900.614 v1 238
2941.221 v1 238
2959.194 v1 238
2972.532 v1 238
2986.246 v1 238
2995.727 v1 238
64.173 v1 239
76.139 v1 239
101.098 v1 239
148.414 v1 239
232.498 v1 239
250.651 v1 239
273.328 v1 239
340.271 v1 239
504.824 v1 239
2614.634 v1 238
2598.297 v1 238
2576.644 v1 238
2562.082 v1 238
1930.497 v1 238
1947.28 v1 238
1979.589 v1 238
1992.126 v1 238
2005.05 v1 238
2014.316 v1 238
2045.293 v1 238
2078.501 v1 238
2098.256 v1 238
2115.794 v1 238
2128.235 v1 238
2148.35 v1 238
2186.416 v1 238
520.108 v1 239
2216.83 v1 238
2237.841 v1 238
2253.736 v1 238
2270.186 v1 238
2297.066 v1 238
2323.012 v1 238
2339.974 v1 238
2382.867 v1 238
2422.831 v1 238
2441.561 v1 238
2453.88 v1 238
2467.582 v1 238
2482.161 v1 238
2535.005 v1 238
2227.599 v1 238
1999.241 v1 236
530.877 v1 239
548.287 v1 239
1100.726 v1 239
1115.221 v1 239
1156.697 v1 239
1175.223 v1 239
1199.706 v1 239
1214.184 v1 239
1226.51 v1 239
1239.254 v1 239
1263.702 v1 239
1278.206 v1 239
1323.77 v1 239
1344.6 v1 239
1370.707 v1 239
1380.931 v1 239
1392.428 v1 239
1424.519 v1 239
1439.729 v1 239
1450.679 v1 239
1464.484 v1 239
1484.297 v1 239
1500.027 v1 239
1513.27 v1 239
1578.245 v1 239
1593.282 v1 239
1605.979 v1 239
1618.233 v1 239
1636.766 v1 239
1087.193 v1 239
1071.533 v1 239
1059.094 v1 239
1045.407 v1 239
559.695 v1 239
573.61 v1 239
588.747 v1 239
604.843 v1 239
624.946 v1 239
634.541 v1 239
643.985 v1 239
660.049 v1 239
674.601 v1 239
690.445 v1 239
708.396 v1 239
716.446 v1 239
727.201 v1 239
539.635 v1 239
749.736 v1 239
788.777 v1 239
814.264 v1 239
833.91 v1 239
847.862 v1 239
860.709 v1 239
871.963 v1 239
884.669 v1 239
910.681 v1 239
955.362 v1 239
964.94 v1 239
975.495 v1 239
993.482 v1 239
1030.051 v1 239
769.548 v1 239
2723.366 v1 223
1985.648 v1 236
1945.814 v1 236
879.225 v1 234
898.342 v1 234
948.272 v1 234
964.282 v1 234
977.025 v1 234
995.151 v1 234
1024.209 v1 234
1039.704 v1 234
1055.863 v1 234
1069.949 v1 234
1084.529 v1 234
1098.348 v1 234
1113.501 v1 234
1138.36 v1 234
1164.975 v1 234
1178.831 v1 234
1194.568 v1 234
1210.382 v1 234
1221.125 v1 234
1231.181 v1 234
1244.517 v1 234
1272.543 v1 234
1286.669 v1 234
1302.51 v1 234
1335.352 v1 234
1371.083 v1 234
1381.682 v1 234
864.744 v1 234
1396.489 v1 234
848.777 v1 234
823.991 v1 234
231.787 v1 234
250.822 v1 234
268.029 v1 234
326.81 v1 234
357.887 v1 234
483.777 v1 234
516.004 v1 234
527.1 v1 234
536.824 v1 234
545.992 v1 234
559.319 v1 234
574.831 v1 234
588.748 v1 234
601.548 v1 234
621.792 v1 234
632.588 v1 234
644.525 v1 234
662.089 v1 234
679.183 v1 234
706.583 v1 234
716.764 v1 234
729.062 v1 234
749.434 v1 234
764.423 v1 234
774.955 v1 234
786.435 v1 234
801.344 v1 234
835.215 v1 234
1422.181 v1 234
1440.325 v1 234
1456.955 v1 234
2044.219 v1 234
2057.758 v1 234
2081.644 v1 234
2108.433 v1 234
2124.313 v1 234
2142.174 v1 234
2171.514 v1 234
2186.831 v1 234
2203.276 v1 234
2218.663 v1 234
2227.628 v1 234
2235.575 v1 234
2245.387 v1 234
2264.626 v1 234
2289.021 v1 234
2319.623 v1 234
2334.767 v1 234
2350.257 v1 234
2397.84 v1 234
2435.831 v1 234
2446.954 v1 234
2458.251 v1 234
2468.691 v1 234
2477.379 v1 234
2491.113 v1 234
2527.754 v1 234
2560.781 v1 234
2018.495 v1 234
2008.035 v1 234
1997.492 v1 234
1985.011 v1 234
1474.441 v1 234
1493.267 v1 234
1506.32 v1 234
1522.123 v1 234
1569.401 v1 234
1583.265 v1 234
1599.875 v1 234
1611.84 v1 234
1623.73 v1 234
1639.233 v1 234
1662.242 v1 234
1678.474 v1 234
1695.062 v1 234
169.302 v1 234
1707.544 v1 234
1732.452 v1 234
1750.964 v1 234
1765.44 v1 234
1779.474 v1 234
1796.558 v1 234
1818.887 v1 234
1849.599 v1 234
1863.595 v1 234
1883.779 v1 234
1902.709 v1 234
1931.954 v1 234
1949.797 v1 234
1967.564 v1 234
1722.429 v1 234
2576.935 v1 234
143.06 v1 234
79.512 v1 234
2730.397 v1 232
2776.018 v1 232
2788.258 v1 232
2837.773 v1 232
2861.525 v1 232
2878.819 v1 232
2954.788 v1 232
2966.369 v1 232
2986.138 v1 232
68.329 v1 233
136.618 v1 233
227.611 v1 233
256.383 v1 233
480.113 v1 233
509.542 v1 233
526.425 v1 233
541.457 v1 233
585.368 v1 233
617.786 v1 233
633.886 v1 233
665.529 v1 233
707.824 v1 233
718.925 v1 233
767.257 v1 233
801.945 v1 233
831.326 v1 233
856.091 v1 233
2706.64 v1 232
953.61 v1 233
2652.088 v1 232
2606.635 v1 232
1643.227 v1 232
1672.447 v1 232
1696.769 v1 232
1721.61 v1 232
1748.117 v1 232
1762.681 v1 232
1844.031 v1 232
1861.695 v1 232
1893.976 v1 232
1958.847 v1 232
1988.184 v1 232
2001.954 v1 232
2011.861 v1 232
2052.929 v1 232
2090.719 v1 232
2117.105 v1 232
2134.293 v1 232
2188.899 v1 232
2218.999 v1 232
2231.149 v1 232
2261.097 v1 232
2346.98 v1 232
2439.7 v1 232
2454.449 v1 232
2470.279 v1 232
2529.113 v1 232
2565.002 v1 232
2635.38 v1 232
966.311 v1 233
1006.199 v1 233
1048.679 v1 233
2135.366 v1 233
2157.981 v1 233
2216.012 v1 233
2228.724 v1 233
2244.032 v1 233
2267.215 v1 233
2322.395 v1 233
2349.022 v1 233
2401.137 v1 233
2436.038 v1 233
2447.956 v1 233
2462.027 v1 233
2563.48 v1 233
2604.524 v1 233
2625.087 v1 233
2649.057 v1 233
2685.432 v1 233
2730.471 v1 233
2754.049 v1 233
2778.216 v1 233
2786.992 v1 233
2846.674 v1 233
2867.503 v1 233
2940.907 v1 233
2960.954 v1 233
2986.014 v1 233
61.778 v1 234
2114.27 v1 233
2086.97 v1 233
2050.688 v1 233
2011.65 v1 233
1069.58 v1 233
1090.267 v1 233
1109.25 v1 233
1174.473 v1 233
1208.227 v1 233
1225.31 v1 233
1237.085 v1 233
1312.393 v1 233
1344.617 v1 233
1372.17 v1 233
1382.78 v1 233
1424.065 v1 233
1445.695 v1 233
99.402 v1 234
1490.612 v1 233
1566.319 v1 233
1598.607 v1 233
1625.086 v1 233
1660.743 v1 233
